row_key	deployed	dataset	dataset_source_url	retrieved_at	http_status	curl_exit	final_url	content_type	dataset_receipt_status	evidence_anchor	body_sha256	model_support_boundary
mcelreath/rugged_pooled	true	rugged	https://github.com/rmcelreath/rethinking/blob/master/data/rugged.csv	2026-07-28T21:07:09.338519+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/rugged.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=rugged; context_sha256=220092ae6a1d60c7	d2da37d896ba1c70eda2a6b8c79dc4ce5b3d965080922875998004341dc3bc65	Dataset receipt is not evidence for formula or family.
mcelreath/rugged_continent	true	rugged	https://github.com/rmcelreath/rethinking/blob/master/data/rugged.csv	2026-07-28T21:07:09.338519+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/rugged.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=rugged; context_sha256=220092ae6a1d60c7	d2da37d896ba1c70eda2a6b8c79dc4ce5b3d965080922875998004341dc3bc65	Dataset receipt is not evidence for formula or family.
mcelreath/rugged_nl	true	rugged	https://github.com/rmcelreath/rethinking/blob/master/data/rugged.csv	2026-07-28T21:07:09.338519+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/rugged.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=rugged; context_sha256=220092ae6a1d60c7	d2da37d896ba1c70eda2a6b8c79dc4ce5b3d965080922875998004341dc3bc65	Dataset receipt is not evidence for formula or family.
mcelreath/tulips_additive	true	tulips	https://github.com/rmcelreath/rethinking/blob/master/data/tulips.csv	2026-07-28T21:07:09.351203+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/tulips.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,tulips; context_sha256=481c5c729ff117e4	dd536e93c430fd72cd142adb61026299ab537b320e8fe143f255828c4ffd9cb3	Dataset receipt is not evidence for formula or family.
mcelreath/tulips_interaction	true	tulips	https://github.com/rmcelreath/rethinking/blob/master/data/tulips.csv	2026-07-28T21:07:09.351203+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/tulips.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=tulips; context_sha256=481c5c729ff117e4	dd536e93c430fd72cd142adb61026299ab537b320e8fe143f255828c4ffd9cb3	Dataset receipt is not evidence for formula or family.
mcelreath/hetero	true	hetero	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
mcelreath/chimpanzees_intercept	true	chimpanzees	https://github.com/rmcelreath/rethinking/blob/master/data/chimpanzees.csv	2026-07-28T21:07:09.276703+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/chimpanzees.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=chimpanzees; context_sha256=b5705e9daad7244d	4df9b5dd105ba7ee8e5377db84f3fa6268c70421af4ccb4073afa1175b604a81	Dataset receipt is not evidence for formula or family.
mcelreath/chimpanzees_actors	true	chimpanzees	https://github.com/rmcelreath/rethinking/blob/master/data/chimpanzees.csv	2026-07-28T21:07:09.276703+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/chimpanzees.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,chimpanzees; context_sha256=b5705e9daad7244d	4df9b5dd105ba7ee8e5377db84f3fa6268c70421af4ccb4073afa1175b604a81	Dataset receipt is not evidence for formula or family.
mcelreath/chimpanzees_multilevel	true	chimpanzees	https://github.com/rmcelreath/rethinking/blob/master/data/chimpanzees.csv	2026-07-28T21:07:09.276703+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/chimpanzees.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=chimpanzees; context_sha256=b5705e9daad7244d	4df9b5dd105ba7ee8e5377db84f3fa6268c70421af4ccb4073afa1175b604a81	Dataset receipt is not evidence for formula or family.
mcelreath/chimpanzees_slopes	true	chimpanzees	https://github.com/rmcelreath/rethinking/blob/master/data/chimpanzees.csv	2026-07-28T21:07:09.276703+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/chimpanzees.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=chimpanzees; context_sha256=b5705e9daad7244d	4df9b5dd105ba7ee8e5377db84f3fa6268c70421af4ccb4073afa1175b604a81	Dataset receipt is not evidence for formula or family.
mcelreath/ucbadmit_gender	true	ucbadmit	https://github.com/rmcelreath/rethinking/blob/master/data/UCBadmit.csv	2026-07-28T21:07:09.085885+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/UCBadmit.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=ucbadmit; context_sha256=e78aa5438f77db3a	204381d39961a280a21dceb618682a7543c26617d875fd765bdcd583b547b4a9	Dataset receipt is not evidence for formula or family.
mcelreath/ucbadmit_dept	true	ucbadmit	https://github.com/rmcelreath/rethinking/blob/master/data/UCBadmit.csv	2026-07-28T21:07:09.085885+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/UCBadmit.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=ucbadmit; context_sha256=e78aa5438f77db3a	204381d39961a280a21dceb618682a7543c26617d875fd765bdcd583b547b4a9	Dataset receipt is not evidence for formula or family.
mcelreath/ucbadmit_beta_binomial	true	ucbadmit	https://github.com/rmcelreath/rethinking/blob/master/data/UCBadmit.csv	2026-07-28T21:07:09.085885+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/UCBadmit.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=ucbadmit; context_sha256=e78aa5438f77db3a	204381d39961a280a21dceb618682a7543c26617d875fd765bdcd583b547b4a9	Dataset receipt is not evidence for formula or family.
mcelreath/kline_intercept	true	kline	https://github.com/rmcelreath/rethinking/blob/master/data/Kline.csv	2026-07-28T21:07:08.805646+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Kline.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=kline; context_sha256=ed2e1b6cd73a873a	4181ae11a26a394e5090460fdf5b3bd4f0e867b2f442d3252d15baef52e253dc	Dataset receipt is not evidence for formula or family.
mcelreath/kline_contact	true	kline	https://github.com/rmcelreath/rethinking/blob/master/data/Kline.csv	2026-07-28T21:07:08.805646+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Kline.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,kline; context_sha256=ed2e1b6cd73a873a	4181ae11a26a394e5090460fdf5b3bd4f0e867b2f442d3252d15baef52e253dc	Dataset receipt is not evidence for formula or family.
mcelreath/kline_power	true	kline	https://github.com/rmcelreath/rethinking/blob/master/data/Kline.csv	2026-07-28T21:07:08.805646+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Kline.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=kline; context_sha256=ed2e1b6cd73a873a	4181ae11a26a394e5090460fdf5b3bd4f0e867b2f442d3252d15baef52e253dc	Dataset receipt is not evidence for formula or family.
mcelreath/kline2	true	kline2	https://github.com/rmcelreath/rethinking/blob/master/data/Kline2.csv	2026-07-28T21:07:08.823422+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Kline2.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=kline,kline2; context_sha256=d037f95f3aa9501f	6c4f69e1bacd4afd55210150548230c35066a87ceb7ab91d5630c371b8d91b01	Dataset receipt is not evidence for formula or family.
mcelreath/trolley_intercept	true	trolley	https://github.com/rmcelreath/rethinking/blob/master/data/Trolley.csv	2026-07-28T21:07:09.060798+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Trolley.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=trolley; context_sha256=76f44321385d2a02	bbe2404bf859581e30ec96173a876dc58b0945753404effd3fbb4b3a15ea8e7b	Dataset receipt is not evidence for formula or family.
mcelreath/trolley_effects	true	trolley	https://github.com/rmcelreath/rethinking/blob/master/data/Trolley.csv	2026-07-28T21:07:09.060798+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Trolley.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=action,and,trolley; context_sha256=76f44321385d2a02	bbe2404bf859581e30ec96173a876dc58b0945753404effd3fbb4b3a15ea8e7b	Dataset receipt is not evidence for formula or family.
mcelreath/trolley_edu	true	trolley	https://github.com/rmcelreath/rethinking/blob/master/data/Trolley.csv	2026-07-28T21:07:09.060798+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Trolley.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=trolley; context_sha256=76f44321385d2a02	bbe2404bf859581e30ec96173a876dc58b0945753404effd3fbb4b3a15ea8e7b	Dataset receipt is not evidence for formula or family.
mcelreath/reedfrogs_nopooling	true	reedfrogs	https://github.com/rmcelreath/rethinking/blob/master/data/reedfrogs.csv	2026-07-28T21:07:09.323884+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/reedfrogs.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=frogs,reed,reedfrogs; context_sha256=ac29c29e7390b0ee	626ee205610b0b1cab7d9cd59b5732e21ee5e623a2f9747847d7dc1f7ef7f6a4	Dataset receipt is not evidence for formula or family.
mcelreath/reedfrogs_partial	true	reedfrogs	https://github.com/rmcelreath/rethinking/blob/master/data/reedfrogs.csv	2026-07-28T21:07:09.323884+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/reedfrogs.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=frogs,reed,reedfrogs; context_sha256=ac29c29e7390b0ee	626ee205610b0b1cab7d9cd59b5732e21ee5e623a2f9747847d7dc1f7ef7f6a4	Dataset receipt is not evidence for formula or family.
mcelreath/cafe	true	cafe	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
mcelreath/primates301_ols	true	primates301	https://github.com/rmcelreath/rethinking/blob/master/data/Primates301.csv	2026-07-28T21:07:09.045987+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Primates301.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=ols,primates,primates301; context_sha256=bc0314b59a95d091	d3835fd6679855ad4dc4ad2ff987d78bef8cdf5c081814eec4ac93fb2d93e9c7	Dataset receipt is not evidence for formula or family.
mcelreath/primates301_phylo	true	primates301	https://github.com/rmcelreath/rethinking/blob/master/data/Primates301.csv	2026-07-28T21:07:09.045987+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Primates301.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=primates,primates301; context_sha256=bc0314b59a95d091	d3835fd6679855ad4dc4ad2ff987d78bef8cdf5c081814eec4ac93fb2d93e9c7	Dataset receipt is not evidence for formula or family.
mcelreath/moralizing_gods	true	moralizing_gods	https://github.com/rmcelreath/rethinking/blob/master/data/Moralizing_gods.csv	2026-07-28T21:07:08.871433+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Moralizing_gods.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=data,gods,moralizing,moralizing_gods; context_sha256=c5111e593a929a96	5cc3c887852cb6c79bfe209f8ae33fe6d63db37407ce374991a619649efdf9bb	Dataset receipt is not evidence for formula or family.
mcelreath/panda_nuts	true	panda_nuts	https://github.com/rmcelreath/rethinking/blob/master/data/Panda_nuts.csv	2026-07-28T21:07:09.037331+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Panda_nuts.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=nuts,panda,panda_nuts; context_sha256=e2f5f554829f1915	40bf314403b9542c47f100ec80acf0cba2a243b0c47e68ab609cc274ee033042	Dataset receipt is not evidence for formula or family.
mcelreath/lynx_hare_ar	true	lynx_hare	https://github.com/rmcelreath/rethinking/blob/master/data/Lynx_Hare.csv	2026-07-28T21:07:08.858582+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Lynx_Hare.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,hare,lynx,lynx_hare; context_sha256=21fb141c4214aff9	6aba449e6ee0db1a9523f83ab67bf6c865ba08a5e4e31c40ab834a2e4054c07f	Dataset receipt is not evidence for formula or family.
mcelreath/lynx_hare_lag	true	lynx_hare	https://github.com/rmcelreath/rethinking/blob/master/data/Lynx_Hare.csv	2026-07-28T21:07:08.858582+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Lynx_Hare.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,hare,lynx,lynx_hare; context_sha256=21fb141c4214aff9	6aba449e6ee0db1a9523f83ab67bf6c865ba08a5e4e31c40ab834a2e4054c07f	Dataset receipt is not evidence for formula or family.
mcelreath/lynx_hare_mi	true	lynx_hare	https://github.com/rmcelreath/rethinking/blob/master/data/Lynx_Hare.csv	2026-07-28T21:07:08.858582+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Lynx_Hare.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,data,for,hare,lynx,lynx_hare; context_sha256=21fb141c4214aff9	6aba449e6ee0db1a9523f83ab67bf6c865ba08a5e4e31c40ab834a2e4054c07f	Dataset receipt is not evidence for formula or family.
mcelreath/lynx_hare_var	true	lynx_hare	https://github.com/rmcelreath/rethinking/blob/master/data/Lynx_Hare.csv	2026-07-28T21:07:08.858582+00:00	200	0	https://github.com/rmcelreath/rethinking/blob/master/data/Lynx_Hare.csv	text/html; charset=utf-8	reachable-data-or-description	text_offset=16; matched_terms=and,hare,lynx,lynx_hare; context_sha256=21fb141c4214aff9	6aba449e6ee0db1a9523f83ab67bf6c865ba08a5e4e31c40ab834a2e4054c07f	Dataset receipt is not evidence for formula or family.
mcelreath/mcelreath_btdata_intercept	true	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	2026-07-28T21:07:10.636004+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	text/html; charset=utf-8	dead-source		c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
mcelreath/mcelreath_btdata_full	true	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	2026-07-28T21:07:10.636004+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	text/html; charset=utf-8	dead-source		c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
mcelreath/mcelreath_btdata_interaction	true	btdata	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	2026-07-28T21:07:10.636004+00:00	404	0	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	text/html; charset=utf-8	dead-source		c8d3f50462ddb77ac44b5e6146cf67ba38a960a3aeec506f3abdca98716fa854	Dataset receipt is not evidence for formula or family.
kruschke/z15n50	true	z15n50	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
kruschke/z6n8z2n7	true	z6n8z2n7	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
kruschke/therapeutic_touch	true	therapeutic_touch	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/TherapeuticTouchData.csv	2026-07-28T21:07:10.332865+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/TherapeuticTouchData.csv	text/plain; charset=utf-8	reachable-data-or-description		8c196a3e124a649fe2df5e5446db1331b5af0c6041dfed4db8557c1f2267c64a	Dataset receipt is not evidence for formula or family.
kruschke/batting_average	true	batting_average	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/BattingAverage.csv	2026-07-28T21:07:09.965699+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/BattingAverage.csv	text/plain; charset=utf-8	reachable-data-or-description		7ead4594f4ec61e672966bfd5399a8435fc88fd1a0bb329a29d23e5daf6c8c71	Dataset receipt is not evidence for formula or family.
kruschke/recall_conditions	true	recall	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
kruschke/recall_pooled	true	recall	synthetic						synthetic-no-external-receipt			Dataset receipt is not evidence for formula or family.
kruschke/two_group_iq_baseline	true	two_group_iq	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/TwoGroupIQ.csv	2026-07-28T21:07:10.339080+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/TwoGroupIQ.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=9; matched_terms=group; context_sha256=adb0d0c353d7f84f	70f71d94b7a074a644e7e35edb9d4c0afc472d98e91aace317282ca9122d3ace	Dataset receipt is not evidence for formula or family.
kruschke/two_group_iq_hetero	true	two_group_iq	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/TwoGroupIQ.csv	2026-07-28T21:07:10.339080+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/TwoGroupIQ.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=9; matched_terms=group; context_sha256=adb0d0c353d7f84f	70f71d94b7a074a644e7e35edb9d4c0afc472d98e91aace317282ca9122d3ace	Dataset receipt is not evidence for formula or family.
kruschke/calcium	true	calcium	https://jse.amstat.org/datasets/calcium.dat.txt	2026-07-28T21:07:09.408742+00:00	200	0	https://jse.amstat.org/datasets/calcium.dat.txt	text/plain	reachable-data-or-description		e14c797dd5bd58155e8c73c1cf593d839ef24eef9582a9b2b434349a7c4d69f0	Dataset receipt is not evidence for formula or family.
kruschke/htwt	true	htwt	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData300.csv	2026-07-28T21:07:10.160342+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData300.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=8; matched_terms=height,weight; context_sha256=845a7b139d2f0091	318d00661b7cadb3154f0cbbb9b8fc88db5d86107d22fcb5e72e221246e6767a	Dataset receipt is not evidence for formula or family.
kruschke/hier_linreg	true	hier_linreg	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HierLinRegressData.csv	2026-07-28T21:07:10.109685+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HierLinRegressData.csv	text/plain; charset=utf-8	reachable-data-or-description		f4a51d469ebb1d67aef279d9165253eda9b41214045f5ceb141255472525b30f	Dataset receipt is not evidence for formula or family.
kruschke/income_famsize	true	income_famsize	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/IncomeFamszState3yr.csv	2026-07-28T21:07:10.162378+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/IncomeFamszState3yr.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=33; matched_terms=income,size; context_sha256=1705863e0e3622cd	88f508e44c65442cebc8b07cf24d9708968a29880c789abbdae66931b2705c83	Dataset receipt is not evidence for formula or family.
kruschke/guber1999_base	true	guber1999	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	2026-07-28T21:07:10.007548+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	text/plain; charset=utf-8	reachable-data-or-description		b312ecb8cee1a9ddf956e55aa478992826e05e03e54509212f599e8d4362dd19	Dataset receipt is not evidence for formula or family.
kruschke/guber1999_complement	true	guber1999	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	2026-07-28T21:07:10.007548+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	text/plain; charset=utf-8	reachable-data-or-description		b312ecb8cee1a9ddf956e55aa478992826e05e03e54509212f599e8d4362dd19	Dataset receipt is not evidence for formula or family.
kruschke/guber1999_interaction	true	guber1999	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	2026-07-28T21:07:10.007548+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Guber1999data.csv	text/plain; charset=utf-8	reachable-data-or-description		b312ecb8cee1a9ddf956e55aa478992826e05e03e54509212f599e8d4362dd19	Dataset receipt is not evidence for formula or family.
kruschke/fruitfly_hierarchical	true	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	2026-07-28T21:07:09.985423+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=484; matched_terms=one; context_sha256=4bad4b52c4db734f	8d9575b76856558b1f244348d63080da3a0bd1d57d3fd3ff05c12f51ef51699e	Dataset receipt is not evidence for formula or family.
kruschke/fruitfly_pooled	true	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	2026-07-28T21:07:09.985423+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	text/plain; charset=utf-8	reachable-data-or-description		8d9575b76856558b1f244348d63080da3a0bd1d57d3fd3ff05c12f51ef51699e	Dataset receipt is not evidence for formula or family.
kruschke/fruitfly_robust	true	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	2026-07-28T21:07:09.985423+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	text/plain; charset=utf-8	reachable-data-or-description		8d9575b76856558b1f244348d63080da3a0bd1d57d3fd3ff05c12f51ef51699e	Dataset receipt is not evidence for formula or family.
kruschke/fruitfly_ancova	true	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	2026-07-28T21:07:09.985423+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=26; matched_terms=thorax; context_sha256=c590a6dcf7a426d9	8d9575b76856558b1f244348d63080da3a0bd1d57d3fd3ff05c12f51ef51699e	Dataset receipt is not evidence for formula or family.
kruschke/fruitfly_anhecova	true	fruitfly	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	2026-07-28T21:07:09.985423+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/FruitflyDataReduced.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=26; matched_terms=thorax; context_sha256=c590a6dcf7a426d9	8d9575b76856558b1f244348d63080da3a0bd1d57d3fd3ff05c12f51ef51699e	Dataset receipt is not evidence for formula or family.
kruschke/salary_anova	true	salary	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	2026-07-28T21:07:10.187978+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=38; matched_terms=salary; context_sha256=21df16d2d4f4c1c5	ce8a8abd352b9d86ca51c35735979269870ff7c529130a4922e1d61bda9b9c0e	Dataset receipt is not evidence for formula or family.
kruschke/salary_robust	true	salary	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	2026-07-28T21:07:10.187978+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/Salary.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=38; matched_terms=salary; context_sha256=21df16d2d4f4c1c5	ce8a8abd352b9d86ca51c35735979269870ff7c529130a4922e1d61bda9b9c0e	Dataset receipt is not evidence for formula or family.
kruschke/splitplot_field	true	splitplot	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	2026-07-28T21:07:10.281330+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=1; matched_terms=field; context_sha256=7212e8df20e3ce5d	57796f7dabaeb5aceb77965af55317517d9fcd8ad4dd9c1e1ec4e57ac6feb397	Dataset receipt is not evidence for formula or family.
kruschke/splitplot_nofield	true	splitplot	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	2026-07-28T21:07:10.281330+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/SplitPlotAgriData.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=1; matched_terms=field; context_sha256=7212e8df20e3ce5d	57796f7dabaeb5aceb77965af55317517d9fcd8ad4dd9c1e1ec4e57ac6feb397	Dataset receipt is not evidence for formula or family.
kruschke/htwt110_single	true	htwt110	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	2026-07-28T21:07:10.155256+00:00	200	0	https://raw.githubusercontent.com/ASKurz/Doing-Bayesian-Data-Analysis-in-brms-and-the-tidyverse/master/data.R/HtWtData110.csv	text/plain; charset=utf-8	reachable-data-or-description	text_offset=17; matched_terms=weight; context_sha256=c56cf755888c515c	5e92e84f20b1948e3ef853e7165f9bbbd7b1f0a98b0a2d007008fb014afeacbe	Dataset receipt is not evidence for formula or family.
