source_fidelity_first_pass	warmuphmc	inferred_translation_note	row_source_claim	source_fidelity_reason	source_fidelity_verdict	inferred_family_provenance	semantic_route	source_line	renderer_family_provenance	probe_id	probe_evidence_from_row	renderer_family_claim	family_discrepancy	log_density	formula_support	exact_evidence_kind	stan_data_sha256	family_support	dimension	failure_stage	failure_evidence	exact_probe_id	descriptor_mount_contract	inferred_translation_status	receipt_body_sha256	source	source_path	formula_claim_matches_return	row_key	bridgestan_instantiate	brmi_eval	dataset_claim	exact_current_brm_body	exact_capability_tier	warmuphmc_draws	dataset_support	dataset_receipt_statuses	brmi_parse	data_only_citation	stanc	source_fidelity_manual_reviewed	stan_transpile	stan_code_sha256	family_description_claim	name_claim	formula_return	gradient_finite	sbpmx_pattern_provenance	family_metadata_claim	receipt_retrieved_at	key	deployed	inferred_current_brm_body	descriptor	exact_translation_note	probe_evidence_kind	sbbrmi_lower	exact_translation_status	receipt_final_url	sbpmx_semantic_pattern	citation_authority_class	dataset_receipt_urls	historical_sha	formula_claim	source_correction_with_evidence	inferred_family	receipt_evidence_anchor	semantic_route_note	receipt_http_status	inferred_capability_tier	row_index	data_shape_assumptions
adapted-but-defensible	not-run	family is not explicit or defensibly inferred	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	The cited page supplies no AirPassengers RW2 fit, and the catalog removes the intercept while using the default constrained RW2, so the stated intercept-absorption rationale is unsupported.	mismatch	unresolved	stanblocks_plate	257	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		partial_semantic_terms:2/3	not-probed		not_claimed					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	unresolved-family	a3faa1dd1b298c23c52ebeffbe232fc9b36e1889710ab3b0b93fd8e0e9ffa4ab	inla	scripts/examples/inla.jl	true	inla:airp_rw2	not-run	not-run	airpassengers		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	true	not-run			Airline Passengers — Random Walk (RW2) Temporal Smoothing	log_y ~ 0 + f(t, model = 'rw2')	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.656916+00:00	airp_rw2	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	log_y ~ 0 + f(t, model = 'rw2')	Add an intercept for the constrained RW2 or cite and reproduce a verified AirPassengers RW2 parameterization.		ch-temporal: model taxonomy only; no catalog AirPassengers RW2 fit	faithful-candidate: INLA latent/group term requires an explicit plate declaration	200	unresolved-family	332	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
adapted-but-defensible	not-run	family is not explicit or defensibly inferred	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	The source AR1 examples include an intercept and use climate or earthquake data. The catalog drops the intercept from a zero-mean proper AR1 effect and cites no AirPassengers fit.	mismatch	unresolved	stanblocks_plate	272	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		partial_semantic_terms:2/3	not-probed		not_claimed					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	unresolved-family	a3faa1dd1b298c23c52ebeffbe232fc9b36e1889710ab3b0b93fd8e0e9ffa4ab	inla	scripts/examples/inla.jl	true	inla:airp_ar1	not-run	not-run	airpassengers		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	true	not-run			Airline Passengers — AR(1) Temporal Process	log_y ~ 0 + f(t, model = 'ar1')	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.656916+00:00	airp_ar1	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	log_y ~ 0 + f(t, model = 'ar1')	"Use log_y ~ 1 + f(t, model=""ar1"") unless the response is explicitly centered, and cite the actual AirPassengers adaptation."		ch-temporal HTML lines 509-520	faithful-candidate: INLA latent/group term requires an explicit plate declaration	200	unresolved-family	333	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
adapted-but-defensible	not-run	family is not explicit or defensibly inferred	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	The cited page does not fit the claimed AirPassengers seasonal model, and the no-intercept formula leaves a centered seasonal effect as the entire mean without evidence or centering.	mismatch	unresolved	stanblocks_plate	287	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		partial_semantic_terms:3/5	not-probed		not_claimed					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	unresolved-family	a3faa1dd1b298c23c52ebeffbe232fc9b36e1889710ab3b0b93fd8e0e9ffa4ab	inla	scripts/examples/inla.jl	true	inla:airp_seasonal	not-run	not-run	airpassengers		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	true	not-run			Airline Passengers — Seasonal Latent Field	log_y ~ 0 + f(t, model = 'seasonal', season.length = 12)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.656916+00:00	airp_seasonal	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://becarioprecario.bitbucket.io/inla-gitbook/ch-temporal.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	log_y ~ 0 + f(t, model = 'seasonal', season.length = 12)	Use an intercept with the seasonal effect unless a centered-response construction is documented; provide a direct AirPassengers source.		ch-temporal: seasonal model appears only in navigation/model taxonomy	faithful-candidate: INLA latent/group term requires an explicit plate declaration	200	unresolved-family	334	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
adapted-but-defensible	not-run	response expression needs an explicit data-derivation step	https://becarioprecario.bitbucket.io/inla-gitbook/ch-survival.html	The source Weibull model uses rescaled time and only celltype plus trt (with no intercept). The catalog adds karno, diagtime, age, and prior without source support.	mismatch	inferred-from-name	ordinary_brm	304	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		partial_semantic_terms:10/10	not-probed		not_claimed					no executable descriptor until translation is resolved	unsupported	26e578fc88e00d1a6704c396767828a934d547123b00fb24774d4fc7e1cdc6f6	inla	scripts/examples/inla.jl	true	inla:veteran_weibull	not-run	not-run	veteran		unresolved-family		name_or_key_present	reachable-data-or-description	not-run	false	not-run	true	not-run			VA Lung Cancer — Weibull Survival Model	inla.surv(time, status) ~ trt + celltype + karno + diagtime + age + prior	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.655105+00:00	veteran_weibull	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://becarioprecario.bitbucket.io/inla-gitbook/ch-survival.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/survival/veteran.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	inla.surv(time, status) ~ trt + celltype + karno + diagtime + age + prior	Use the cited sinla.vet ~ -1 + celltype + trt Weibull model, or cite a separate full-covariate model.	weibull	ch-survival HTML lines 944-954	direct population/likelihood route when the family and terms are supported	200	unsupported	335	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	family is not explicit or defensibly inferred	https://becarioprecario.bitbucket.io/inla-gitbook/ch-smoothing.html	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	unresolved	stanblocks_plate	325	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		exact_text_present	not-probed		not_claimed					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	unresolved-family	233ab3291ffb3588cdd58e8771e0f79d1f924765c67c5f7fdbef96d2a1331e88	inla	scripts/examples/inla.jl	true	inla:lidar_rw2	not-run	not-run	lidar		unresolved-family		name_or_key_present	dead-source	not-run	false	not-run	false	not-run			LIDAR — Nonparametric Regression via RW2	logratio ~ -1 + f(range, model = 'rw2', constr = FALSE)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.642013+00:00	lidar_rw2	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://becarioprecario.bitbucket.io/inla-gitbook/ch-smoothing.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/SemiPar/lidar.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	logratio ~ -1 + f(range, model = 'rw2', constr = FALSE)			text_offset=1600; matched_terms=constr,rw2; context_sha256=54472cdc853695ac	faithful-candidate: INLA latent/group term requires an explicit plate declaration	200	unresolved-family	336	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
adapted-but-defensible	not-run	family is not explicit or defensibly inferred	https://becarioprecario.bitbucket.io/inla-gitbook/ch-INLA.html	The retrieved cited chapter lists the binomial likelihood but contains no surg dataset, hospital random-effect formula, or row-level trial-count example supporting this claim.	unverifiable	unresolved	stanblocks_plate	344	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		partial_semantic_terms:2/3	not-probed		not_claimed					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	unresolved-family	195fcd448f4afaee7f1d238d80a182debe2a6d24a636cfc0a0977046733eec25	inla	scripts/examples/inla.jl	true	inla:surg_binomial	not-run	not-run	surg		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	true	not-run			Hospital Mortality — Binomial IID Overdispersion	r ~ f(hospital, model = 'iid')	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.640235+00:00	surg_binomial	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://becarioprecario.bitbucket.io/inla-gitbook/ch-INLA.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	r ~ f(hospital, model = 'iid')	Provide a primary source for the surg hospital model and its ntrials specification.		ch-INLA: likelihood table around HTML lines 892-905; no surg occurrence	faithful-candidate: INLA latent/group term requires an explicit plate declaration	200	unresolved-family	337	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
adapted-but-defensible	not-run	requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	https://becarioprecario.bitbucket.io/inla-gitbook/ch-spatial.html	The source uses corrected CMEDV2, squares NOX and RM, logs DIS, RAD, and LSTAT, and then adds the Besag effect. The catalog replaces those transformed predictors with mostly raw terms.	mismatch	inferred-from-name	stanblocks_plate	360	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; inference happens to agree		partial_semantic_terms:14/15	not-probed		not_claimed					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	route-specific	709f3842be5848fd9e662ff2751525d86da4f4c287d32844e601557c371ca894	inla	scripts/examples/inla.jl	true	inla:boston_besag	not-run	not-run	boston_housing		unresolved-family		name_or_key_present	reachable-data-or-description	not-run	false	not-run	true	not-run			Boston Housing — Gaussian Spatial (ICAR / Besag)	log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.653672+00:00	boston_besag	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://becarioprecario.bitbucket.io/inla-gitbook/ch-spatial.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/Boston.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	log(medv) ~ crim + zn + indus + chas + nox + rm + age + dis + rad + tax + ptratio + black + lstat + f(id, model = 'besag', graph = W)	"Use the source boston.form transformations plus f(ID, model=""besag"", graph=W.boston)."	gaussian	ch-spatial HTML lines 895-904 and 1027-1033	faithful-candidate: INLA latent/group term requires an explicit plate declaration	200	route-specific	338	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://cran.r-project.org/web/packages/MCMCglmm/vignettes/Overview.pdf	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	119	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; inference happens to agree		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	6b008b843616a692e0e3906902fe414ebce338a54b6dad5cd863a5bd2cd03cb2	mcmcglmm	scripts/examples/mcmcglmm.jl	true	mcmcglmm:plodia_iid	not-run	not-run	plodiaPO		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Phenoloxidase — Gaussian GLMM with Full-Sib Family Random Effect	fixed: PO ~ 1; random: ~FSfamily	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.667139+00:00	plodia_iid	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/MCMCglmm/vignettes/Overview.pdf	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/PlodiaPO.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	fixed: PO ~ 1; random: ~FSfamily	Dead vignette path has a reachable official package manual (HTTP 200 checked 2026-07-28): https://stat.ethz.ch/CRAN/web/packages/MCMCglmm/MCMCglmm.pdf	gaussian		direct population/likelihood route when the family and terms are supported	404	unsupported	339	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	137	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; inference happens to agree		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	89fc9f0b1c8d8f0783c493d8f9f011910e2daed613774e835fb370c41bcd06e7	mcmcglmm	scripts/examples/mcmcglmm.jl	true	mcmcglmm:btdata_iid	not-run	not-run	btdata		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Blue Tit Tarsus — Gaussian GLMM with Foster-Nest Random Intercept	fixed: tarsus ~ sex + hatchdate; random: ~fosternest	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:09.386943+00:00	btdata_iid	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	@options + option_domain/option_records + semantic_card under semantic_app	cited_surface_not_independently_authenticated	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	fixed: tarsus ~ sex + hatchdate; random: ~fosternest	Dead GitHub Pages path has a reachable author/package replacement (HTTP 200 checked 2026-07-28): https://jarrodhadfield.r-universe.dev/articles/MCMCglmm/CourseNotes.html	gaussian		direct population/likelihood route when the family and terms are supported	404	unsupported	340	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	family is not explicit or defensibly inferred	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	Citation retrieval failed (HTTP 404, curl 0).	dead-source	unresolved	stanblocks_plate	152	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		not_evaluable	not-probed		not_evaluable					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	unresolved-family	89fc9f0b1c8d8f0783c493d8f9f011910e2daed613774e835fb370c41bcd06e7	mcmcglmm	scripts/examples/mcmcglmm.jl	true	mcmcglmm:btdata_animal	not-run	not-run	btdata		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Blue Tit Tarsus — Animal Model (Additive Genetic Variance)	fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:09.386943+00:00	btdata_animal	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	@options + option_domain/option_records + semantic_card under semantic_app	cited_surface_not_independently_authenticated	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	fixed: tarsus ~ sex + hatchdate; random: ~fosternest + animal	Dead GitHub Pages path has a reachable author/package replacement (HTTP 200 checked 2026-07-28): https://jarrodhadfield.r-universe.dev/articles/MCMCglmm/CourseNotes.html			faithful-candidate: relationship/cross-response covariance	404	unresolved-family	341	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	171	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; inference happens to agree		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	89fc9f0b1c8d8f0783c493d8f9f011910e2daed613774e835fb370c41bcd06e7	mcmcglmm	scripts/examples/mcmcglmm.jl	true	mcmcglmm:chickweight_rslope	not-run	not-run	chickweight		unresolved-family		not_evaluable	reachable-data-or-description	not-run	false	not-run	false	not-run			Chick Growth — Random Regression (Unstructured G-matrix)	fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:09.386943+00:00	chickweight_rslope	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	@options + option_domain/option_records + semantic_card under semantic_app	cited_surface_not_independently_authenticated	https://vincentarelbundock.github.io/Rdatasets/csv/datasets/ChickWeight.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	fixed: weight ~ Time + I(Time^2) + Diet:Time; random: ~us(1 + Time):Chick	Dead GitHub Pages path has a reachable author/package replacement (HTTP 200 checked 2026-07-28): https://jarrodhadfield.r-universe.dev/articles/MCMCglmm/CourseNotes.html	gaussian		direct population/likelihood route when the family and terms are supported	404	unsupported	342	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-response-syntax	stanblocks_plate	192	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	route-specific	89fc9f0b1c8d8f0783c493d8f9f011910e2daed613774e835fb370c41bcd06e7	mcmcglmm	scripts/examples/mcmcglmm.jl	true	mcmcglmm:btdata_bivariate	not-run	not-run	btdata		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Blue Tit Bivariate — Multivariate Gaussian Animal Model	fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:09.386943+00:00	btdata_bivariate	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	@options + option_domain/option_records + semantic_card under semantic_app	cited_surface_not_independently_authenticated	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/BTdata.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	fixed: cbind(tarsus, back) ~ trait - 1 + trait:sex + trait:hatchdate; random: ~us(trait):fosternest + us(trait):animal; rcov: ~us(trait):units	Dead GitHub Pages path has a reachable author/package replacement (HTTP 200 checked 2026-07-28): https://jarrodhadfield.r-universe.dev/articles/MCMCglmm/CourseNotes.html	binomial		faithful-candidate: relationship/cross-response covariance	404	route-specific	343	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	requires a faithful stanblocks_plate implementation; no ordinary-formula substitute	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-response-syntax	stanblocks_plate	212	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					StanBlocks plate substrate; no authoritative BRM descriptor for this row; experimental semantic_app adapter required	route-specific	89fc9f0b1c8d8f0783c493d8f9f011910e2daed613774e835fb370c41bcd06e7	mcmcglmm	scripts/examples/mcmcglmm.jl	true	mcmcglmm:pbcseq_bivariate	not-run	not-run	pbcseq		unresolved-family		not_evaluable	reachable-data-or-description	not-run	false	not-run	false	not-run			PBC — Bivariate Gaussian + Threshold Joint Model	fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:09.386943+00:00	pbcseq_bivariate	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	@options + option_domain/option_records + semantic_card under semantic_app	cited_surface_not_independently_authenticated	https://vincentarelbundock.github.io/Rdatasets/csv/survival/pbcseq.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	fixed: cbind(log_bili, ascites) ~ trait - 1 + trait:(age + sex); random: ~us(trait):id; rcov: ~us(trait):units	Dead GitHub Pages path has a reachable author/package replacement (HTTP 200 checked 2026-07-28): https://jarrodhadfield.r-universe.dev/articles/MCMCglmm/CourseNotes.html	binomial		faithful-candidate: relationship/cross-response covariance	404	route-specific	344	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	234	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	89fc9f0b1c8d8f0783c493d8f9f011910e2daed613774e835fb370c41bcd06e7	mcmcglmm	scripts/examples/mcmcglmm.jl	true	mcmcglmm:sshorns_ordinal	not-run	not-run	sshorns		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Soay Sheep Horn Type — Ordinal Threshold Model	fixed: horn ~ sex; random: ~id	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:09.386943+00:00	sshorns_ordinal	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://jarrodhadfield.github.io/MCMCglmm/course-notes/	@options + option_domain/option_records + semantic_card under semantic_app	cited_surface_not_independently_authenticated	https://vincentarelbundock.github.io/Rdatasets/csv/MCMCglmm/SShorns.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	fixed: horn ~ sex; random: ~id	Dead GitHub Pages path has a reachable author/package replacement (HTTP 200 checked 2026-07-28): https://jarrodhadfield.r-universe.dev/articles/MCMCglmm/CourseNotes.html	ordered_logistic		direct population/likelihood route when the family and terms are supported	404	unsupported	345	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
dead-source	not-run	multiple component formulas require an explicit joint declaration	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	Citation retrieval failed (HTTP 404, curl 0).	dead-source	inferred-from-name	ordinary_brm	156	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unsupported	6b008b843616a692e0e3906902fe414ebce338a54b6dad5cd863a5bd2cd03cb2	glmmtmb	scripts/examples/glmmtmb.jl	true	glmmtmb:owls_zip	not-run	not-run	owls		unresolved-family		not_evaluable	dead-source	not-run	false	not-run	false	not-run			Barn Owls — Zero-Inflated Poisson GLMM	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.670334+00:00	owls_zip	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://cran.r-project.org/web/packages/glmmTMB/vignettes/glmmTMB.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/glmmTMB/Owls.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	NCalls ~ (FT + ArrivalTime)*SexParent + offset(log_brood) + (1|Nest); zi: ~1	Dead CRAN path has a reachable official replacement candidate (HTTP 200 checked 2026-07-28): https://glmmtmb.github.io/glmmTMB/articles/glmmTMB.html	poisson		direct population/likelihood route when the family and terms are supported	404	unsupported	346	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
